name,country,url,description,query,score,page
,?,https://www.europages.fr/fr/company/scea-chateau-brande-bergere-22251597/products/cuvee-obyrne-brande-bergere-french-wine-bordeaux-35503953,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/vins-et-passions-22249661/products/chateau-francs-magnus-2017-75cl-aoc-bordeaux-superieur-35467558,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/haussmann-famille-20770387/products/chateau-cap-de-faugeres-vin-rouge-castillon-cotes-de-bordeaux-36242695,,VRD-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/linguavox-sl-22184685/products/servicio-de-traducciones-tecnicas-35376894,,genie-civil-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/domaine-de-pouteou-22298985,,genie-civil-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/la-compagnie-de-burgondie-22211395/products/cremant-de-bourgogne-reserve-brut-35651558,,genie-civil-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/ag-vins-22246989/products/la-sirene-de-giscours-margaux-vin-rouge-francais-75cl-35306666,,genie-civil-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/maison-riviere-20763576/products/la-grande-dame-de-chateau-de-lavagnac-bordeaux-superieur-famille-riviere-35463696,,genie-civil-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/sas-007business-pragen-22208217/products/champagne-prestige-pragen-presidential-150-cl-palette-xl-x-720-bouteilles-35506835,,genie-civil-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/aptiskills-22195593/products/ingenieur-conception-installations-cfocfa-35683707,,genie-civil-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/odesto-sarl-22214133/products/bordeaux-vin-rouge-35382127,,genie-civil-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/chateaux-et-vins-de-bordeaux-22247363/products/chateau-la-freynelle-bordeaux-blanc-assemblage-de-sauvignon-semillon-et-muscadelle-35517818,,genie-civil-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/manoir-de-valette-22246327/products/blaye-cotes-de-bordeaux-rouge-2016-domaine-de-lancien-manoir-de-valette-35725852,,genie-civil-Bordeaux,0,1
,?,https://www.europages.fr/fr/company/s3d-engineering-scan-3d-batiment-industrie-22200986/products/creation-de-plans-3d-et-pid-conversion-de-scans-35534987,,genie-civil-Bordeaux,0,1
